2024-04-08 10:35:27.412827: CosmicWatchDetector
2024-04-08 10:35:27.446403: 
2024-04-08 10:35:30.496429: Creating file: FileM025.txt
2024-04-08 10:35:31.079797: ##########################################################################################
2024-04-08 10:35:31.147050: ### CosmicWatch: The Desktop Muon Detector
2024-04-08 10:35:31.179940: ### Questions? saxani@mit.edu
2024-04-08 10:35:31.279939: ### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C] Name
2024-04-08 10:35:31.347110: ##########################################################################################
2024-04-08 10:35:31.413230: Device ID:
2024-04-08 10:35:31.896630: 1 879 486 135.98 0 26.05
2024-04-08 10:35:32.063323: 2 1039 120 23.58 92 26.05
2024-04-08 10:35:33.163322: 3 2136 275 47.73 283 26.16
2024-04-08 10:35:34.296569: 4 3269 96 21.67 390 26.16
2024-04-08 10:35:34.496662: 5 3468 560 175.34 492 26.27
2024-04-08 10:35:35.479954: 6 4453 188 32.01 773 26.16
2024-04-08 10:35:36.413098: 7 5386 103 22.23 966 26.27
2024-04-08 10:35:36.630399: 8 5616 112 22.94 1073 26.05
2024-04-08 10:35:38.296964: 9 7276 704 326.52 1180 26.27
2024-04-08 10:35:41.658320: 10 10631 159 27.66 1372 26.05
2024-04-08 10:35:41.863692: 11 10840 201 34.22 1479 26.16
2024-04-08 10:35:42.797311: 12 11777 79 20.03 1581 26.05
2024-04-08 10:35:43.071061: 13 12049 359 69.86 1773 26.27
2024-04-08 10:35:44.380800: 14 13364 327 59.28 1880 26.16
2024-04-08 10:35:44.896468: 15 13872 547 162.22 1982 26.16
2024-04-08 10:35:45.147257: 16 14127 415 95.00 2175 26.16
2024-04-08 10:35:46.314148: 17 15294 198 33.69 2282 26.48
2024-04-08 10:35:46.463919: 18 15448 312 55.68 2386 26.16
2024-04-08 10:35:47.697652: 19 16684 71 19.06 2578 26.16
2024-04-08 10:35:48.680830: 20 17668 113 23.02 2685 26.27
2024-04-08 10:35:48.947642: 21 17928 369 73.42 2788 26.27
2024-04-08 10:35:49.580977: 22 18572 131 24.54 2984 26.27
2024-04-08 10:35:49.780974: 23 18772 63 17.91 3092 26.48
2024-04-08 10:35:49.971646: 24 18951 71 19.06 3195 26.27
2024-04-08 10:35:50.914457: 25 19907 217 37.04 3387 26.27
2024-04-08 10:35:51.900075: 26 20888 370 73.62 3494 26.38
2024-04-08 10:35:52.431031: 27 21419 66 18.36 3599 26.16
2024-04-08 10:35:53.131057: 28 22119 65 18.22 3793 26.16
2024-04-08 10:35:53.281168: 29 22266 359 69.86 3900 26.16
2024-04-08 10:35:53.414431: 30 22398 384 80.08 4003 26.27
2024-04-08 10:35:56.181300: 31 25173 140 25.42 4200 26.16
2024-04-08 10:35:56.831452: 32 25827 403 88.99 4307 26.27
2024-04-08 10:35:59.814836: 33 28812 304 53.73 4410 26.48
2024-04-08 10:36:02.565350: 34 31561 63 17.91 4602 26.48
2024-04-08 10:36:03.365400: 35 32360 127 24.18 4709 26.16
2024-04-08 10:36:03.766136: 36 32755 78 19.92 4812 26.38
2024-04-08 10:36:05.048995: 37 34043 316 56.81 5006 26.38
2024-04-08 10:36:05.682309: 38 34671 353 67.64 5113 26.16
2024-04-08 10:36:07.165748: 39 36160 113 23.02 5218 26.59
2024-04-08 10:36:09.465913: 40 38467 113 23.02 5234 26.38
2024-04-08 10:36:10.082417: 41 39080 411 92.27 5427 26.16
2024-04-08 10:36:12.282862: 42 41284 339 62.98 5534 26.16
2024-04-08 10:36:13.416183: 43 42410 57 16.93 5637 26.59
2024-04-08 10:36:15.232855: 44 44239 83 20.46 5830 26.59
2024-04-08 10:36:16.066201: 45 45063 50 15.67 5937 26.91
2024-04-08 10:36:16.599550: 46 45606 307 54.48 6039 26.48
2024-04-08 10:36:18.399839: 47 47409 147 26.19 6236 26.81
2024-04-08 10:36:20.583044: 48 49593 291 50.97 6343 26.38
2024-04-08 10:36:21.749882: 49 50755 122 23.75 6446 26.81
2024-04-08 10:36:22.283181: 50 51283 252 43.42 6639 26.70
2024-04-08 10:36:23.121273: 51 52131 339 62.98 6746 26.59
2024-04-08 10:36:23.683334: 52 52690 163 28.20 6849 26.81
2024-04-08 10:36:24.366641: 53 53380 409 91.12 7042 26.70
2024-04-08 10:36:25.266691: 54 54271 120 23.58 7149 26.70
2024-04-08 10:36:25.650044: 55 54653 508 144.95 7254 26.59
2024-04-08 10:36:26.000182: 56 55014 240 41.21 7450 26.59
2024-04-08 10:36:26.133369: 57 55133 67 18.51 7557 26.48
2024-04-08 10:36:26.383701: 58 55394 103 22.23 7660 26.48
2024-04-08 10:36:28.466828: 59 57475 316 56.81 7853 26.70
2024-04-08 10:36:28.617053: 60 57626 102 22.15 7960 26.91
2024-04-08 10:36:29.033664: 61 58044 121 23.66 8063 26.59
2024-04-08 10:36:29.500248: 62 58507 78 19.92 8256 26.59
2024-04-08 10:36:29.833642: 63 58850 69 18.79 8362 26.59
2024-04-08 10:36:30.000516: 64 59017 51 15.86 8465 26.48
2024-04-08 10:36:30.417416: 65 59431 295 51.75 8660 26.91
2024-04-08 10:36:30.700328: 66 59713 504 143.61 8767 26.59
