2024-04-05 22:26:11: CosmicWatchDetector
2024-04-05 22:26:11: 
2024-04-05 22:26:14: Creating file: FileM014.txt
2024-04-05 22:26:15: ##########################################################################################
2024-04-05 22:26:15: ### CosmicWatch: The Desktop Muon Detector
2024-04-05 22:26:15: ### Questions? saxani@mit.edu
2024-04-05 22:26:15: ### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C] Name
2024-04-05 22:26:15: ##########################################################################################
2024-04-05 22:26:15: Device ID:
2024-04-05 22:26:16: 1 1227 92 21.32 0 22.51
2024-04-05 22:26:16: 2 1477 426 100.89 95 22.51
2024-04-05 22:26:17: 3 2740 396 85.28 291 22.62
2024-04-05 22:26:18: 4 3470 79 20.03 400 22.51
2024-04-05 22:26:19: 5 4078 263 45.37 503 22.51
2024-04-05 22:26:20: 6 4895 53 16.22 702 22.83
2024-04-05 22:26:20: 7 5515 97 21.75 812 22.62
2024-04-05 22:26:27: 8 12657 82 20.36 917 22.72
2024-04-05 22:26:28: 9 13046 76 19.69 1113 22.72
2024-04-05 22:26:28: 10 13358 263 45.37 1225 22.62
2024-04-05 22:26:31: 11 15936 135 24.92 1329 22.62
2024-04-05 22:26:31: 12 16695 225 38.48 1526 22.72
2024-04-05 22:26:33: 13 18071 92 21.32 1636 22.62
2024-04-05 22:26:34: 14 19664 51 15.86 1740 22.62
2024-04-05 22:26:36: 15 21309 542 168.67 1938 22.51
2024-04-05 22:26:37: 16 22570 248 42.69 2048 22.72
2024-04-05 22:26:39: 17 24312 101 22.08 2152 22.51
2024-04-05 22:26:42: 18 27493 423 97.36 2348 22.51
2024-04-05 22:26:43: 19 28473 143 25.74 2460 22.62
2024-04-05 22:26:44: 20 29175 291 50.97 2564 22.72
2024-04-05 22:26:45: 21 29982 110 22.78 2761 22.83
2024-04-05 22:26:46: 22 31103 398 85.63 2872 22.72
2024-04-05 22:26:46: 23 31588 350 66.46 2978 22.72
2024-04-05 22:26:47: 24 32664 295 51.75 2994 22.62
2024-04-05 22:26:48: 25 33587 291 50.97 3191 22.62
2024-04-05 22:26:49: 26 33886 513 148.53 3301 22.72
2024-04-05 22:26:50: 27 35651 572 183.73 3405 22.62
2024-04-05 22:26:51: 28 35946 368 72.93 3602 22.72
2024-04-05 22:26:51: 29 36574 92 21.32 3712 22.72
2024-04-05 22:26:54: 30 39133 463 119.23 3821 22.51
2024-04-05 22:26:55: 31 40139 89 21.05 4019 22.62
2024-04-05 22:26:56: 32 41481 56 16.76 4129 22.51
2024-04-05 22:26:56: 33 41658 225 38.48 4232 22.51
2024-04-05 22:26:57: 34 42302 60 17.43 4430 22.83
